2	今天换了副眼镜、去幼儿园接儿子、他差点没认出来。[书呆子][酷]
1	幸福，是一种感觉，一起吃饭是幸福，一起逛街是幸福，一起看展是幸福，一起穿情侣装是幸福……
4	你个屎人就屎杭州好了
1	。以后又会是同学喏。
1	就是有床垫睡。。。终于不用睡地板了。。。。[ppb鼓掌]
2	我妈问我玩儿嘛我说找你妹结果我妈来了句：找你老姨啊[汗]
1	号竟然找回来了！感谢所有在北京帮我去搜狐的朋友们！今天要玩通宵！
4	对不起，过去的时光
6	突然不想毕业了……好烦啊~~毕业之后好烦啊……[泪流满面]
6	人的一生是丰富多彩的,当自己回首往事时遗叹不要太多。奋斗会美化你的人生。在刻骨铭心地领悟生活的时候，在心灵得以深层次净化的时候，有一种万不可缺少的精神食粮，那就是美妙的两个字
0	活了25年了，该做的事情都在做了，现在唯一差的就是怎么样可以为别人活一次。
1	总有人问幸福是什么?今天我听到朋友5岁的小孩说：＂妈妈，我要一个甜甜的豆沙包＂，嘻嘻...当我听完笑了〜〜幸福就在身边，就在手上。2013一定要幸福！
1	年轻、梦想、简单、善良、知遇、追求、真诚、执着、拥有、浪漫、幸福，知足、珍惜、被爱、给予、感恩、平安都是一种幸福。这些幸福你拥有多少？
1	在心里点赞，然后狂点赞。
1	当幸福的一扇门关闭时，另一扇门会打开，但我们常常盯着那扇关闭的门，却没有看到另一扇已经打开。
2	想说，我现在的话变多了还是变少了？亦或是不想争论些什么···
4	真没必要！真多馀！真贱！[拜拜]
3	有个邻居的小孩从小说普通话，他父母也从来不让他说家乡话，于是有很多人挖苦讽刺他和他父母，说忘本啊什么的。好吧，假如我有孩子了，我也让他说普通话，我想让他说什么话就说什么话，你们这群连家乡话都说不好的人有什么资格讽刺别人说普通话。
6	第一天4000
6	我喜欢慢慢的走，慢慢的看，慢慢的领略无处不在的细微感动，而不是剽窃别人的观点还想要别人赞同的掌声，这是别人的悲哀，也是你的肤浅。
6	Hi，我是这里的新人，大家请多多关照。
4	失眠啊失眠啊～
1	周六在深圳找星巴克的店要想赶紧进去上班。后来我老板给我发了一个图片是他在的地方的星巴克经理的店～没想到第二天他有帮我问具体情况。但是我在问他之前已经打电话说我要在去他家店上班。。哎！这事儿一直记着。那天的稿子也挺搞笑，小伙伴修改完，老板各种改。所以他们已经习惯我的不通顺
4	……发现自己很喜欢啥的时候全都变冷门了或者它本身就是冷门（看东西很太随机还后知后觉……（没人一起花痴交流还好……主要是头脑一热去搜本子少得可怜或者全完售【好吧
1	放下一些事情会让自己活的更轻松。不管未来怎么样。我希望你们幸福，即使偶尔的小吵小闹～我亲爱的朋友，祝福你们。看到你们幸福，我会很开心很开心～[爱你][爱你][爱你]
2	一帮傻B拍下雨，一帮傻B在淋雨
4	在生日前一天目睹舍友收到朋友送的一大堆礼物的欢乐场景，心好塞orz
4	→_→阿书似乎许久未曾出现了。
1	快乐就象火炉上的茶壶、屁股烧得红红的，仍然轻松的吹着口哨～
2	好难过啊，一看书就想睡觉[抓狂]
1	就是被爱过被伤过都有收获，在你还能珍惜的时候珍惜你的选择
4	有句话说，点背不能怨社会，但也不能这么背吧，睡一觉醒来，发现落枕了，麻麻呀，脖子疼呀呀呀…
3	好想再看一次天使爱美丽看到她我就想起那傻逼怎么这么像自己
6	奋斗者可能会孤单但绝不会寂寞！
1	[笑哈哈][笑哈哈][笑哈哈]两个傻瓜瓜系度斗地主……
4	抱歉我真的不会打招呼,我只是想让自己的朋友多一点,不管是谁都好,长得丑我从来不会无视,可能是我太烦人了,发了几句以后大家都不理我了,都会觉得我很烦对吧~被我打扰了的妹子/汉子真的抱歉,不回就不回吧,我这边只想要和我一起开开心心不烦我的朋友,然后就是谢谢现在在我身边的基友们~
4	思念就是，睡觉前无论喝多少牛奶，脑海里始终还是想着那个人，睡不着。
3	就算是游戏又咋、跟人借装备不还又退工会。逼我砸钱挖你出来么。
6	一个人先从重庆坐动车回成都，深夜十一点独自一人坐末班地铁，再在一个鬼都没有的地方打车回学校，我的人生真是圆满了[浮云]
1	有时快乐其实很简单，小小的引线都能引爆快乐，今天得了一支超Q的笔，虽不是什么好笔，也不贵，就它那副Q样，让我好心情了一上午[笑哈哈][江南style]
1	快乐是一种心情，一种自然的、积极向上的心态。在平凡之中寻求快乐，在磨难之中寻求快乐，在曲折之中需求快乐。快乐是一种宽容，一种涵养，一种气质，一种风度。不管前路多么艰辛，不管生活多么无奈，只要心中常驻快乐，就无须沮丧。使自己保持一个清净的心，得之淡然，失之坦然。
4	[泪][泪]
4	我很想念一个人…，一个很想念的人，还好吗？
1	把所有的烦恼都抛弃吧。不要去想那些烦心的破事。我要做最快乐的女孩。就算天空要塌下来，就算明天就是世界的末日，我也要开开心心的过完自己的一生。哈哈。。
6	愿一切安好～
3	很少撞墙跟走进死胡同但是每次一撞就撞的我直痛找不着路了也不能叫喊
1	很喜欢被我挽着的人把手臂弯起来又稍稍向里用力让我可以很轻松很稳地放手一直保持这个动作还是有点累谢谢你们的体贴很温暖
4	我就这么让人讨厌到一场都不能陪我看吗，觉得自己做人好失败
4	我今天异地取钱竟然被扣了2块!你说夸行取钱要手续费;但是这异地同行取钱为什么还要手续费,它换地方就不是同行了?
4	我喜欢这光阴里的人或者事，滚滚红尘，人讲人缘，物讲物缘，缘来缘去，我已经知道，那属于我的，无论是思念还是痛苦，都将是好光阴，即使悲欣交集，我亦会珍惜。
2	的时候看看小白文好像也不错
4	你会不会也突然地特别想谁
1	哈哈，祝我自己生日快乐！[心][心][心]奔2的人了已经！[泪]
4	愿我的想念能带给你快乐，愿我的想念可以让你温暖，愿我的想念可以让你安心，让这份想念寄出我的牵挂，愿我的牵挂可以让你一切安好，我就会安心。
4	我在策划一场谋杀，死者是我，凶手也是我。
2	在床上陪外甥看动画片玩着手机～我也没在意他在干嘛就一直玩啊玩啊～过了一会我看时间不早了就问他“你可困呢？想睡觉嘛？”用馀光看他用手扶着头深沉滴说到“困倒不困，就是有点累！”我没看他就问他怎么这么累他说画画画的[挖鼻屎]我这才注意到我今天网购刚到的书已经被他画的不堪入目[哼][黑线]
3	讨厌白天上街，讨厌看到和男人牵手的男人，和女人牵手的男人以及和男人牵手的女人，讨厌比我快乐的所有人。
1	被人思念着，，
1	明了自己仍有无限的可能性，真好
1	原来自己一直在走自己觉得舒服的那个路线，人生苦短，何必为难自己去取悦无关紧要的人呢。做舒服的自己，挺好。[哈哈]等着放假了，好开心。
1	早饭喊我起床
2	喵了个咪，咪了个喵……我还是死觉去吧我……无聊啊……
3	好无聊的，妹的妹的妹的!!![泪][泪][泪]
1	哈哈测试
1	就是看到对我说的一句话，一条短信，一张明信片，一封信，然后就不由自主地笑起来。。。然后我还能傻傻笑很久，咔咔[兔子][兔子]
4	你能告诉我，咱们该怎么走下去吗，我真的很迷茫。
6	你只看到我的现在，却不能预料我的未来，你有你的人生路，我有我的选择权，你轻视我的现在，我否定你的未来，你可以认为我选择是错误，我会用未来证明，人生的道路注定是忐忑的，但那又怎么样？哪怕最后不能成功，至少我努力过、付出过！
3	饿死老子了
0	你知道被人默默关心的那种感觉吧尤其是被自己在意的人关注。不太容易被感动却常常被自己感动这样真糟糕。失眠
3	我就不明白了，为何我如此天才，总是能经过长时间的深思熟虑然后在诸多选择中选择最差的那一种。
4	衣服被香碰到了！
4	世界就是再不断地逼迫每个人去成熟。
4	我和你的最大对比鱼和水最远的距离我知道我会完全的败给你
4	第N+1次被认为是韩国人[哼][哼][哼]正式考虑下次出门前应该画一面中国小旗子在脑门儿上。。。欺负人，不就是眼睛小了一点儿嘛[哼][哼][哼]
6	中秋放假一天，为了公司，拼了[威武][威武][威武]
6	我不是杨晓芸，你不是向南。
3	在外面的时候不要给我打电话做选择的时候不要找我即使你是关心我也很想把你掐死
3	老子现在烦死了。
1	今天陈亮亮做了一顿饭，就花十块钱太丰盛了，只想着吃了忘了拍照片，兼职太棒了，在幸福了。[给力][转发]
4	只说两次，一次是在SH
6	当学霸也可
4	这段时间身边的亲人朋友好像心情都不好，原本压抑的心情更加抑郁了
4	我家【之一永清呢边】楼下的酒店被车车撞了QAQ
1	幸福是什么，幸福就是每天都能进步，每天都能想睡就睡，并看到自己身边的人也能这样。
6	易经起名、改名测名、宝宝起名、公司名称、商标设计------联系QQ：928750058八卦预测、学业健康、事业财运、婚姻工作、投资策划------电话：18291816664家居风水、阴宅风水、公墓风水、企业风水、开张择日------微信号：WWW18863
1	就说大学的吧，大一国庆，我没回去准备和小林一起玩，但我妈一直催我回家，我只好国庆当天很急回家，衣服换下来都没洗，但后来他自己帮我洗了，挺感动的。当然我也一直尽自己能力帮他。
6	说的没有想的好做的没有说的好
1	哈哈哈哈fbb这料有点猛
6	而我不再觉得失去是舍不得/有时只愿意听你说完一句话/在所有不被想起的快乐里/我最喜欢你
3	隔壁消防队的“鬼吼”令我蛋碎了一地…各种走调QAQ
2	做了一个特别美好的梦，是近段时间最唯美的，没有之一，那画面和场景，温柔乡，正要打开一个愿望瓶，被叫醒。
4	无聊。个个企到玩手机唔理我
3	交易成功了。他们舒心地哈哈大笑起来“想蒙我？哈哈哈哈哈哈哈哈”。
3	经过本人实践证明，当你跟别人吵架时，骂一句你妹的有时候是会被对方嘲笑加鄙视的，当那个人是你哥的时候……
1	今天真的很开心很开心很开心很开心！！！广大的艺术同胞一定懂得。很开心很开心呀！！不过还是要低调。以免乐极生悲！！气死了！这微博发了三次才发出去！！诶〜〜也阻挡不了我的好心情呀〜〜[偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑]
1	她说上夜班的时候你可以睡在地上。我说不行，在地上我睡不着，我必须要睡在高处。她说嗯你还真是个小猴子，小猴子都喜欢睡在高处。
2	考完科目一，(只)错了头两题，吓得不轻…向着马路杀手的目标迈进了一小步。自从上次集体喝酒稍微暴露本性了一下之后，单位的连青人看到我就会摆出牛蛮尼豪的表情来…累不爱啊…
1	看了半年多以前下载的一个WeWillRockYou的翻唱视频，当时我在三个女歌手里只认识碧姐和懒妮，今天又一次重回才发现还有一个是粉红
1	小时候，幸福是一件东西，得到了就幸福；长大后，幸福是一个目标，达到了就幸福；后来才发现，幸福原来是一种感悟，感悟到了就幸福！
4	微分方程定积分二重积分曲线积分曲面积分都踏马看不懂[呵呵]下午三点考高数[拜拜][蜡烛]
1	《第五十次求婚》、《人生遥控器》
1	恭喜大姐，喜得千金[爱你][爱你][爱你]辛苦啦
6	有一天你会知道，人生没有我并不会不同。
4	眼睛看着你，但眼里却根本没有你。
1	晚饭后的运动今晚有路灯天空的星星却还是那样耀眼看着耀眼的星星听着张翰的风之诺言就像是张翰在身旁一样温暖
5	睇住D头发长长好开心啊啊啊！！！[兔子][兔子]
2	讨厌忽冷忽热的[抓狂][失望]
4	失望有时候也是一种幸福，因为有所期待所以才会失望。因为有爱，才会有期待，所以纵使失望，也是一种幸福，虽然这种幸福有点痛……--张爱玲
4	每到夜幕降临，总是辗转反侧，我想应该是你寄托着我的思念。
1	为了紧紧追随业务发展中行业研究之趋势，并体现自身核心差异优势，比照TMT行业，特成立TNT业务群组。请大家注意安全。
3	这个世界上最恶心的事莫过于心情激动的找到一本貌似还不错的推理小说准备买的时候无意扫了一眼评论…………满满的剧透…………
3	一大清早让人上火…真它麻的无语…[抓狂][抓狂]
1	第一次玩炸金花做俯卧撑的三个小时做了不下六百次[酷]
3	是你们自己家小孩没出息，我就提前批，等着，三年之后我告诉你们我妈怎么样，我怎么样，我赌我的未来！
3	两本微积分，一本计算机，
1	早上加班，顺路去永和豆浆吃早点，走在我前面一对情侣，进门后那位男孩仍然用手扶着门在等我，当时离我有2米的距离。排在他们后面点餐时，男孩忽然拿起一根竹棍，指向墙上的菜单，豆浆油条，然后看着女孩，相视一笑。那一瞬间，感动。吃饭时二人用手语交流，脸上俱是真诚，祝福他们。
4	为什么双鱼座的妈妈都这么恐怖，童年经历都雷同啊！[委屈]
1	今天在西乡塘轻轻地称了65公斤,这是170最标准的体重
1	今晚有个女保镖来问我有关我的发色的问题[嘻嘻][嘻嘻]好像有很多人喜欢红发色[太开心][太开心]
1	下午问了几家被拒绝之后，就老老实实玩起来，晚上喝了妈妈煮的鱼汤，大概安心了一点，明天还有一个夺命call。。。打不死的小强厚着脸皮来了，老板，你要不要我，我都在那里！不见黄河他心不死。。。
1	56送完我之后司机一直跟我聊天他一直说现在的社会好要我好好珍惜学习的机会还说了他好多身边的例子一直好和蔼下车时还一副意犹未尽的样子我衷心地跟他说一声谢谢他笑了还是继续叫我要好好读书祝福我能考上好大学嗯这是个阴沉的下午里一段暖心的旅途
2	去全家吃个冰淇淋刷的银行卡，然后馀额不足，尴尬的是冰淇淋已经被我舔了…
6	，就是一股脑的扎下去。
2	刚逛微博偶遇一曾经和我有过节的妞看了看微博顺便手贱翻翻了评论总结出一句话：好人慢慢的贱起来了贱人一如既往贱得不可收拾-.-
1	除夕这一天，在家听着歌，绣着十字绣，不停得吃着东西，听着外面的炮竹声，等着老妈做好年饭。
6	与其用泪水悔恨今天，不如用汗水拼搏今天。早安！
6	是情不自禁的感情
2	发个微博''证明我还活着。
1	居然被一首自己觉得有点啰嗦的歌深深的迷惑了，已经半个月了每天都在脑内循环，今天终于如愿开始开着网页单曲循环了……
2	微博使我成为骚年
3	不尽人意！
2	正吃汉堡、进来两个漂亮MM、突然我就流鼻血了，真悲剧（最近老是去喝酒、医生说火气大、鼻孔干燥）
5	MH370强有力线索　　马来西亚全国警察总长阿布·巴卡尔表示，通过警方的调查，已经排除了乘客嫌疑，但对于机组人员的调查还在进行当中。巴卡尔还表示，目前已经发现了强有力的线索，但是线索的内容还无法公开。
4	原来我没想象中的坚强。
6	这条我自己选择的路，哪怕再苦，也要坚持下去。
6	可爱是搞艺术的前提。可爱是天生的，有些人很可爱，那他学点技术，把他的感情表达出来，大家就会很欣赏。法国印象派画家不光绘画技术空前绝后，这帮人也都是非常可爱的人。个性可爱，技术差一点，也能出名，例如福原爱。中国乒乓球女选手表情太狠了，都是一帮孩子，怎么表情都跟朝鲜人一样。
4	你懂的[泪][泪]
4	很多新世界的大门，都是自己用YY打开的，所以即使冷，也没有办法。
4	寒风一吹，第一感觉是一年又要过去了❄️。
1	叫茂雨出来，她躲在凳子后边，我们大笑，都一米一二了，躲不住的。
4	果然还是不够成熟。希望接下来的几天都是阴天。@…[奥特曼]
1	就是牵着一双想牵的手，一起走过繁华喧嚣，一起守候寂寞孤独；就是陪着一个想陪的人，高兴时一起笑，伤悲时一起哭；就是拥有一颗想拥有的心，重复无聊的日子不乏味，做着相同的事情不枯燥……只要我们心中有爱，我们就会幸福，幸福就在当初的承诺中，就在今后的梦想里。
4	去医院艺同学跟我说电梯是1、3我以为是3楼结果到了3楼她说是13楼
4	昨天晚上梦见老爸回来了，之前的一切不幸都只是虚惊一场。。。如果这是真的，该有多好。。。
4	睡觉都是一种折磨
1	你陪我等过一个黑夜，从此每一个漫漫长夜都变得无比的温柔。
4	一位学员和我说，因为单位空闲，已经好多天没有上班了[泪]，没上班也意味着没有收入，他说心里玩着都发慌，现真能理解为什么大家羡慕公务员，有份稳定的工作，还有舒适的工作环境，而企业工人，如果单位经营不善，就面临生计问题，连稳定的生活都难以保障。公务员，比起他们，你知足么？
1	低头吃着饭时，对面有个人望着你幸福地笑
4	[悲伤][伤心]
4	我失眠了。
1	今天不知道礼仪课要考试，考完代数匆匆赶去，礼仪老师要求考化妆，服装，坐姿气质等等，木有化妆就不准参加考试！偶滴神啊！！感谢老天让我遇到一个好心大三学妹带了装备，无私帮忙改造偶的素颜。助我搞定boss老师，可惜太匆忙都不知道妹纸的姓名！好心妹纸祝你平安幸福……[爱你]
6	我这老腰，伤不起啊，怎么就弄了个老年人的病[心]感谢老公的跑前跑后
1	首日告捷，大家表现的比我更好！！[得意地笑]
4	我掉了我亲爱的梳子
4	哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈手随便一点买了一千多小两千的石头
1	年会中了面包机虽然是小奖还是开心因为妈妈正需要前几天还缠着我买一个呵呵~
2	【不要嫉妒别人的成绩、人缘、地位、奖金】原因：❶别人可能真的付出得比你多，只不过你没看到。❷这些东西只能带来一时的满足，而不是永久的满足。❸这里面有你玩不来的游戏规则，玩的来的人也都挺累的。❹你有不如人的，就一定有比别人好的。❺不争抢这些，你的朋友会更多！
4	今天晚上我打开冰箱，发现保鲜袋里有几个饺子，想来是我小年夜那天出去打包回来的，我就热热吃掉了，酸菜味还是不错滴。晚上拉肚子三次，我陡然想起我那天买的是白菜味的饺子！[泪][泪]，感冒，咳嗽，扁桃体发炎，现在外加拉肚子！我好悲剧阿！
6	不能接受最差的我，你就不配拥有最好的我！如果你在我最低谷的时候离开，你就不要在我最辉煌的时候回来！——科比
3	一条信息一个电话足以毁掉你一天的好心情!
4	分手第二天
2	在家很无聊，谁可以介绍下可以消遣的地方[ok]
4	喜欢的心情是一旦开始就无法停止的
1	家里人都说我方向感差，不服，直到今天买西瓜竟然买成了南瓜。
3	早安尼玛
4	物理课写小组paper，选出来的研究国家是台湾。
2	觉得自己做得到和做不到,往往只在一念之间。同感的转下。。。
4	机定盒么信号啊！
1	祝哥哥和嫂子幸福,白头偕老[呵呵][男孩儿][女孩儿]
1	丢壶一状态被一学弟看到，学弟发短信说我复习考研没有太多时间去买壶，要把自己的借给我，虽然我的复习还没有紧张到没有买壶的时间，不过学弟你是要让学长感动的[泪][泪][泪]吗？谢谢！身边的每个人健康永平安！晚安[月亮]
